排名,单词,词频,梯队,释义,分类,子分类,真题搭配,其他拼写,备注
4824,psychiatry,4,一般,精神病学,健康医疗,,,,
4825,racket,4,一般,球拍,运动娱乐,,,,
4826,recite,4,一般,背诵,动作行为,身体动作,,,
4827,retention,4,一般,保存、记忆力,抽象概念,认知与抽象名词,,,
4828,shorthand,4,一般,速记,教育学习,,,,
4829,sip,4,一般,抿一口,动作行为,身体动作,,,
4830,stubborn,4,一般,固执的,抽象概念,性质与评价,,,
4831,trolley,4,一般,手推车,交通旅行,,,,
4832,amend,4,一般,修正,动作行为,变化趋势,,,
4833,ankle,4,一般,踝,人类与社会,,,,
4834,barren,4,一般,贫瘠的,自然环境,,,,
4835,basin,4,一般,盆地,日常生活,,,,
4836,bat,4,一般,蝙蝠,运动娱乐,,,,
4837,beast,4,一般,兽,自然环境,,,,
4838,brass,4,一般,黄铜的,科学技术,,,,
4839,breach,4,一般,违反,政治法律,,,,
4840,broom,4,一般,扫帚,日常生活,,,,
4841,canvas,4,一般,帆布,日常生活,,,,
4842,cashier,4,一般,出纳员,职业工作,,,,
4843,chin,4,一般,下巴,人类与社会,,,,
4844,chorus,4,一般,合唱,运动娱乐,,,,
4845,civilisation,4,一般,文明,文化宗教,,,civilization,
4846,clay,4,一般,黏土,自然环境,,,,
4847,compartment,4,一般,间隔、划分,日常生活,,,,
4848,compassion,4,一般,同情,情感心理,,,,
4849,deer,4,一般,鹿,自然环境,,,,
4850,detain,4,一般,扣留,动作行为,身体动作,,,
4851,deviate,4,一般,偏离,动作行为,身体动作,,,
4852,diameter,4,一般,直径,科学技术,,,,
4853,discretion,4,一般,谨慎,抽象概念,性质与评价,,,
4854,ego,4,一般,自我,情感心理,,,,
4855,eloquent,4,一般,雄辩的,情感心理,,,,
4856,enclosure,4,一般,围墙、附件,空间地点,,,,
4857,farewell,4,一般,告别,情感心理,,,,
4858,fling,4,一般,投掷,动作行为,身体动作,,,
4859,fluent,4,一般,流利的,抽象概念,性质与评价,,,
4860,friction,4,一般,摩擦,科学技术,,,,
4861,frost,4,一般,霜,自然环境,,,,
4862,glacier,4,一般,冰川,自然环境,,,,
4863,glorious,4,一般,辉煌的,情感心理,,,,
4864,grim,4,一般,可怕的、冷酷的,情感心理,,,,
4865,grocer,4,一般,杂货店,职业工作,,,,
4866,grope,4,一般,探索,动作行为,身体动作,,,
4867,hinge,4,一般,铰链,动作行为,其他动作,,,
4868,honorable,4,一般,光荣的、可敬的,情感心理,,,honourable,
4869,horizontal,4,一般,水平的、水平线,抽象概念,性质与评价,,,
4870,horn,4,一般,喇叭,自然环境,,,,
4871,humid,4,一般,潮湿的,自然环境,,,,
4872,kneel,4,一般,跪,动作行为,身体动作,,,
4873,latent,4,一般,潜在的,抽象概念,性质与评价,,,
4874,leaflet,4,一般,传单,教育学习,,,,
4875,linear,4,一般,线性的,抽象概念,性质与评价,,,
4876,millionaire,4,一般,百万富翁,商业经济,,,,
4877,minus,4,一般,减去,抽象概念,性质与评价,,,
4878,nickel,4,一般,镍,科学技术,,,,
4879,noun,4,一般,名词,教育学习,,,,
4880,orthodox,4,一般,正统的,文化宗教,,,,
4881,pad,4,一般,发射台、衬垫,日常生活,,,,
4882,parameter,4,一般,参数,科学技术,,,,
4883,patron,4,一般,守护神,人类与社会,,,,
4884,petty,4,一般,小的、琐碎的,抽象概念,性质与评价,,,
4885,pickup,4,一般,加速、小型卡车、拾音器、获得,交通旅行,,,,
4886,pillar,4,一般,支柱,空间地点,,,,
4887,plural,4,一般,复数,教育学习,,,,
4888,porch,4,一般,门廊,空间地点,,,,
4889,preclude,4,一般,阻止,动作行为,社交交互,,,
4890,pretext,4,一般,借口,抽象概念,认知与抽象名词,,,
4891,rabbit,4,一般,兔子,自然环境,,,,
4892,rack,4,一般,行李架,日常生活,,,,
4893,rash,4,一般,疹子、轻率的,健康医疗,,,,
4894,remnant,4,一般,残余,抽象概念,认知与抽象名词,,,
4895,reproach,4,一般,责备,动作行为,社交交互,,,
4896,restless,4,一般,不安宁的,情感心理,,,,
4897,revolt,4,一般,反抗,动作行为,社交交互,,,
4898,ripe,4,一般,熟的,抽象概念,性质与评价,,,
4899,robe,4,一般,长袍,交通旅行,,,,
4900,sailor,4,一般,水手,职业工作,,,,
4901,saint,4,一般,圣人,文化宗教,,,,
4902,sceptical,4,一般,怀疑的,情感心理,,,skeptical,
4903,seventeen,4,一般,十七,时间日期,,,,
4904,shiver,4,一般,发抖、哆嗦,动作行为,身体动作,,,
4905,smuggle,4,一般,走私,动作行为,身体动作,,,
4906,sneeze,4,一般,喷嚏,动作行为,身体动作,,,
4907,sour,4,一般,酸的,食物营养,,,,
4908,specimen,4,一般,标本,教育学习,,,,
4909,spoon,4,一般,勺子,日常生活,,,,
4910,stagnant,4,一般,停滞的,抽象概念,性质与评价,,,
4911,stitch,4,一般,针脚、缝补,动作行为,身体动作,,,
4912,stoop,4,一般,弯腰,动作行为,身体动作,,,
4913,submarine,4,一般,潜水艇,交通旅行,,,,
4914,subtract,4,一般,减去,动作行为,其他动作,,,
4915,suffice,4,一般,足够,动作行为,变化趋势,,,
4916,thrust,4,一般,推力,动作行为,身体动作,,,
4917,torment,4,一般,折磨,动作行为,身体动作,,,
4918,torrent,4,一般,激流,自然环境,,,,
4919,trunk,4,一般,树干,人类与社会,,,,
4920,vicinity,4,一般,邻近,空间地点,,,,
4921,violet,4,一般,紫色、紫罗兰,交通旅行,,,,
4922,wagon,4,一般,货车,交通旅行,,,,
4923,yawn,4,一般,呵欠,动作行为,身体动作,,,
4924,fume,3,一般,烟,自然环境,,,,
4925,parachute,3,一般,降落伞,交通旅行,,,,
4926,superfluous,3,一般,多余的,抽象概念,性质与评价,,,
4927,turbine,3,一般,涡轮,科学技术,,,,
4928,aerial,3,一般,天线,科学技术,,,erial,
4929,brow,3,一般,眉毛,人类与社会,,,,
4930,defer,3,一般,推迟,动作行为,起始与终止,,,
4931,flare,3,一般,爆发、闪光,动作行为,身体动作,,,
4932,humiliate,3,一般,使丢脸,动作行为,身体动作,,,
4933,jealous,3,一般,嫉妒的,情感心理,,,,
4934,massacre,3,一般,大屠杀,政治法律,,,,
4935,monotonous,3,一般,单调的,抽象概念,性质与评价,,,
4936,rejoice,3,一般,高兴,动作行为,使动与影响,,,
4937,sly,3,一般,狡猾的,情感心理,,,,
4938,speciality,3,一般,专长,教育学习,,,,
4939,strawberry,3,一般,草莓,食物营养,,,,
4940,synthesis,3,一般,合成,科学技术,,,,
4941,throne,3,一般,王位,政治法律,,,,
4942,vanity,3,一般,虚荣心,情感心理,,,,
4943,velocity,3,一般,速度,科学技术,,,,
4944,wedge,3,一般,楔子,科学技术,,,,
4945,allegiance,3,一般,效忠,情感心理,,,,
4946,bronze,3,一般,青铜,科学技术,,,,
4947,chalk,3,一般,粉笔,教育学习,,,,
4948,commemorate,3,一般,纪念,动作行为,社交交互,,,
4949,dumb,3,一般,愚蠢的,情感心理,,,,
4950,elapse,3,一般,逝去,时间日期,,,,
4951,generator,3,一般,发电机,科学技术,,,,
4952,ham,3,一般,火腿,食物营养,,,,
4953,hedge,3,一般,树篱、篱笆,自然环境,,,,
4954,idiom,3,一般,成语,文化宗教,,,,
4955,moisture,3,一般,水分,自然环境,,,,
4956,mortal,3,一般,凡人、致命的,健康医疗,,,,
4957,orphan,3,一般,孤儿,人类与社会,,,,
4958,overhaul,3,一般,彻底检查、革新,动作行为,评价与判断,,,
4959,plateau,3,一般,高原,自然环境,,,,
4960,pork,3,一般,猪肉,食物营养,,,,
4961,propagate,3,一般,传播,动作行为,变化趋势,,,
4962,puff,3,一般,粉扑、膨胀、一阵,动作行为,身体动作,,,
4963,reciprocal,3,一般,互惠、相互,抽象概念,性质与评价,reciprocal respect,,
4964,retrospect,3,一般,回顾,动作行为,心理活动,,,
4965,rib,3,一般,肋骨,人类与社会,,,,
4966,tan,3,一般,棕褐色、晒黑,交通旅行,,,,
4967,aggregate,3,一般,集料,科学技术,,,,
4968,anyhow,3,一般,无论如何,抽象概念,逻辑与关系,,,
4969,arch,3,一般,拱,空间地点,,,,
4970,avail,3,一般,利益、有利于,抽象概念,认知与抽象名词,,,
4971,balcony,3,一般,阳台,空间地点,,,,
4972,barbecue,3,一般,烧烤,食物营养,,,,
4973,belly,3,一般,腹部,人类与社会,,,,
4974,benevolent,3,一般,仁慈的,情感心理,,,,
4975,beware,3,一般,小心,动作行为,其他动作,,,
4976,blush,3,一般,脸红,动作行为,其他动作,,,
4977,born,3,一般,出生的,人类与社会,,,,
4978,bulletin,3,一般,公报,文化宗教,,,,
4979,centimetre,3,一般,厘米,科学技术,,,centimeter,
4980,circus,3,一般,马戏团,运动娱乐,,,,
4981,clasp,3,一般,钩、扣子,动作行为,身体动作,,,
4982,climax,3,一般,高潮,抽象概念,认知与抽象名词,,,
4983,commence,3,一般,开始,动作行为,起始与终止,,,
4984,decree,3,一般,法令、颁布,政治法律,,,,
4985,dilute,3,一般,稀释,动作行为,变化趋势,,,
4986,disappoint,3,一般,失望,动作行为,身体动作,,,
4987,discreet,3,一般,谨慎的,情感心理,,,,
4988,dissipate,3,一般,消散,动作行为,使动与影响,,,
4989,dynasty,3,一般,王朝,政治法律,,,,
4990,edible,3,一般,可食用的、食品,食物营养,,,,
4991,elastic,3,一般,有弹性的,科学技术,,,,
4992,escalate,3,一般,升级,动作行为,使动与影响,,,
4993,escort,3,一般,护送,动作行为,社交交互,,,
4994,exceedingly,3,一般,极度地、非常,抽象概念,数量与程度,,,
4995,excite,3,一般,刺激、激起,动作行为,使动与影响,,,
4996,exquisite,3,一般,精致的,抽象概念,性质与评价,,,
4997,fairy,3,一般,仙女,文化宗教,,,,
4998,feast,3,一般,宴会,食物营养,,,,
4999,fist,3,一般,拳头,人类与社会,,,,
5000,fortnight,3,一般,两星期,时间日期,,,,
5001,furious,3,一般,狂怒的,情感心理,,,,
5002,gauge,3,一般,测量,科学技术,,,gage,
5003,gorgeous,3,一般,华丽的,情感心理,,,,
5004,greeting,3,一般,问候,情感心理,,,,
5005,grind,3,一般,磨,动作行为,身体动作,,,
5006,guitar,3,一般,吉他,运动娱乐,,,,
5007,handbook,3,一般,手册,教育学习,,,,
5008,headmaster,3,一般,校长,职业工作,,,,
5009,herald,3,一般,先驱,动作行为,社交交互,,,
5010,herb,3,一般,药草,食物营养,,,,
5011,hoist,3,一般,升起、起重机,动作行为,身体动作,,,
5012,hose,3,一般,水管,日常生活,,,,
5013,humidity,3,一般,湿度,自然环境,,,,
5014,hurl,3,一般,用力投掷、丢下,动作行为,身体动作,,,
5015,icon,3,一般,偶像、图标,文化宗教,,,,
5016,intelligible,3,一般,可理解的,抽象概念,性质与评价,,,
5017,lad,3,一般,小伙子,人类与社会,,,,
5018,liner,3,一般,班轮,交通旅行,,,,
5019,locker,3,一般,储物柜,日常生活,,,,
5020,lubricate,3,一般,润滑,动作行为,使动与影响,,,
5021,marble,3,一般,大理石,日常生活,,,,
5022,mat,3,一般,垫子,日常生活,,,,
5023,me,3,一般,我,人类与社会,,,,
5024,melody,3,一般,旋律,运动娱乐,,,,
5025,merry,3,一般,愉快的,情感心理,,,,
5026,nineteen,3,一般,十九,时间日期,,,,
5027,notwithstanding,3,一般,尽管,抽象概念,逻辑与关系,,,
5028,onion,3,一般,洋葱,食物营养,,,,
5029,orchard,3,一般,果园,自然环境,,,,
5030,oval,3,一般,椭圆,抽象概念,性质与评价,,,
5031,overthrow,3,一般,推翻,动作行为,身体动作,,,
5032,owl,3,一般,猫头鹰,自然环境,,,,
5033,paradigm,3,一般,范例,教育学习,,,,
5034,paste,3,一般,粘贴,日常生活,,,,
5035,peach,3,一般,桃子、桃树,食物营养,,,,
5036,pedal,3,一般,踏板,科学技术,,,,
5037,pendulum,3,一般,钟摆,科学技术,,,,
5038,peninsula,3,一般,半岛,自然环境,,,,
5039,petition,3,一般,请愿,动作行为,占有与转移,,,
5040,pirate,3,一般,海盗,政治法律,,,,
5041,plantation,3,一般,种植园,自然环境,,,,
5042,pond,3,一般,池塘,自然环境,,,,
5043,postage,3,一般,邮费,商业经济,,,,
5044,recede,3,一般,后退,动作行为,变化趋势,,,
5045,reed,3,一般,芦苇,自然环境,,,,
5046,saddle,3,一般,鞍,日常生活,,,,
5047,salvation,3,一般,拯救,文化宗教,,,,
5048,saucer,3,一般,碟子,日常生活,,,,
5049,sausage,3,一般,香肠,食物营养,,,,
5050,scar,3,一般,疤痕,健康医疗,,,,
5051,scramble,3,一般,争夺,动作行为,身体动作,,,
5052,shaft,3,一般,轴,日常生活,,,,
5053,shear,3,一般,剪,动作行为,身体动作,,,
5054,skilful,3,一般,熟练的、巧妙的,抽象概念,性质与评价,,skillful,
5055,slam,3,一般,满贯,动作行为,其他动作,,,
5056,solo,3,一般,独奏,运动娱乐,,,,
5057,spade,3,一般,铁锹、铲,日常生活,,,,
5058,sparkle,3,一般,闪耀,动作行为,其他动作,,,
5059,stagnate,3,一般,停滞不前,动作行为,变化趋势,,,
5060,stun,3,一般,震惊,动作行为,身体动作,,,
5061,tariff,3,一般,关税,商业经济,,,,
5062,thermal,3,一般,热量的、热的,科学技术,,,,
5063,timid,3,一般,胆怯的,情感心理,,,,
5064,twinkle,3,一般,闪烁,动作行为,身体动作,,,
5065,unload,3,一般,卸下、卸货,动作行为,身体动作,,,
5066,veil,3,一般,面纱,交通旅行,,,,
5067,volleyball,3,一般,排球,运动娱乐,,,,
5068,warranty,3,一般,保修期,商业经济,,,,
5069,waterproof,3,一般,防水材料,日常生活,,,,
5070,whisky,3,一般,威士忌酒,食物营养,,,whiskey,
5071,wholesome,3,一般,有益健康的,抽象概念,性质与评价,,,
5072,amaze,2,一般,吃惊、惊讶,情感心理,,,,
5073,bait,2,一般,饵,动作行为,身体动作,,,
5074,coil,2,一般,圈、线圈,动作行为,身体动作,,,
5075,enquiry,2,一般,咨询,动作行为,社交交互,,,
5076,hypocrisy,2,一般,伪善,情感心理,,,,
5077,interface,2,一般,接口,科学技术,,,,
5078,invert,2,一般,颠倒、反转,动作行为,其他动作,,,
5079,lumber,2,一般,木材,自然环境,,,,
5080,madam,2,一般,夫人,人类与社会,,,,
5081,adjective,2,一般,形容词,教育学习,,,,
5082,alloy,2,一般,合金,科学技术,,,,
5083,bearing,2,一般,轴承,动作行为,身体动作,have a bearing on,,
5084,bewilder,2,一般,使迷惑,情感心理,,,,
5085,bloody,2,一般,血腥的,健康医疗,,,,
5086,centigrade,2,一般,百分度的,科学技术,,,,
5087,choir,2,一般,唱诗班,文化宗教,,,,
5088,clap,2,一般,击掌、拍手,动作行为,身体动作,,,
5089,cloak,2,一般,隐匿、外衣、遮掩,交通旅行,,,,
5090,comb,2,一般,梳子,日常生活,,,,
5091,debut,2,一般,初次登场,动作行为,起始与终止,,,
5092,dwelling,2,一般,住宅,日常生活,,,,
5093,harden,2,一般,硬化,动作行为,使动与影响,,,
5094,inhale,2,一般,吸入,动作行为,身体动作,,,
5095,mourn,2,一般,哀悼,动作行为,其他动作,,morn,
5096,necessitate,2,一般,迫使,动作行为,使动与影响,,,
5097,obstruct,2,一般,妨碍,动作行为,身体动作,,,
5098,oxide,2,一般,氧化物,科学技术,,,,
5099,panorama,2,一般,全景,自然环境,,,,
5100,rake,2,一般,耙子,动作行为,其他动作,,,
5101,repertoire,2,一般,全部节目,运动娱乐,,,,
5102,rose,2,一般,玫瑰,自然环境,,,,
5103,spiral,2,一般,螺旋,自然环境,,,,
5104,staircase,2,一般,楼梯,日常生活,,,,
5105,triangle,2,一般,三角形,科学技术,,,,
5106,adjacent,2,一般,邻近的,空间地点,,,,
5107,antenna,2,一般,天线,科学技术,,,,
5108,approximate,2,一般,接近,抽象概念,性质与评价,,,
5109,arena,2,一般,竞技场,运动娱乐,,,,
5110,artery,2,一般,动脉,人类与社会,,,,
5111,auditorium,2,一般,礼堂,空间地点,,,,
5112,autumn,2,一般,秋天,时间日期,,,,
5113,bandage,2,一般,绷带,健康医疗,,,,
5114,bark,2,一般,树皮,自然环境,,,,
5115,best,2,一般,最、最好的,抽象概念,性质与评价,,,
5116,bibliography,2,一般,参考书目,教育学习,,,,
5117,blossom,2,一般,花,自然环境,,,,
5118,camel,2,一般,骆驼,自然环境,,,,
5119,cannon,2,一般,大炮,政治法律,,,,
5120,capsule,2,一般,胶囊,健康医疗,,,,
5121,cardinal,2,一般,基本的,文化宗教,,,,
5122,clergy,2,一般,神职人员,文化宗教,,,,
5123,clutch,2,一般,抓住、离合器,动作行为,身体动作,,,
5124,cohesive,2,一般,团结的、粘性的,抽象概念,性质与评价,,,
5125,configuration,2,一般,构造,抽象概念,认知与抽象名词,,,
5126,contagious,2,一般,传染性的,健康医疗,,,,
5127,crow,2,一般,乌鸦,自然环境,,,,
5128,damp,2,一般,潮湿,自然环境,,,,
5129,denounce,2,一般,谴责,动作行为,身体动作,,,
5130,deplore,2,一般,谴责,动作行为,评价与判断,,,
5131,depress,2,一般,降低,动作行为,身体动作,,,
5132,disc,2,一般,圆盘,科学技术,,,,
5133,distil,2,一般,蒸馏,动作行为,身体动作,,distill,
5134,dragon,2,一般,龙,自然环境,,,,
5135,dusk,2,一般,黄昏,时间日期,,,,
5136,emphasise,2,一般,着重,动作行为,其他动作,,emphasize,
5137,exterior,2,一般,外部,空间地点,,,,
5138,fabricate,2,一般,制造,动作行为,身体动作,,,
5139,fellowship,2,一般,奖学金、友谊,文化宗教,,,,
5140,foam,2,一般,泡沫,日常生活,,,,
5141,footstep,2,一般,脚步,人类与社会,,,,
5142,freelance,2,一般,自由职业者,职业工作,,,,
5143,goat,2,一般,山羊,自然环境,,,,
5144,goose,2,一般,鹅,自然环境,,,,
5145,gown,2,一般,长袍,交通旅行,,,,
5146,gymnasium,2,一般,体育馆,运动娱乐,,,,
5147,hay,2,一般,干草,自然环境,,,,
5148,intersection,2,一般,十字路口,空间地点,,,,
5149,inverse,2,一般,相反的、倒数,抽象概念,性质与评价,,,
5150,isle,2,一般,岛,自然环境,,,,
5151,jolly,2,一般,非常、快乐的,情感心理,,,,
5152,judicial,2,一般,公正的、司法的,政治法律,,,,
